Name,Category,Question,Correct Answer
MathQA_challenge_test,Challenging Math,"the average age of 20 men in the class is 15.6 years . 5 new men join and the new average becomes 14.56 years . what was the average age of 5 new men ? The options are: a ) 15.5 , b ) 15.4 , c ) 15.25 , d ) 10.4 , e ) 15.6",d
MathQA_challenge_test,Challenging Math,"the sum of the squares of three consecutive natural number is 2030 . what is the middle number ? The options are: a ) 25 , b ) 26 , c ) 27 , d ) 28 , e ) 29",b
MathQA_challenge_test,Challenging Math,"in what time will two trains cross each other completely , which are running on the same parallel lines in opposite directions , each train running with a speed of 60 kmph being 130 m and 120 m in length respectively ? The options are: a ) 6.9 sec , b ) 7.1 sec , c ) 7.2 sec , d ) 7.4 sec , e ) 7.5 sec",e
MathQA_challenge_test,Challenging Math,"rob also compared the empire state building and the petronas towers . what is the height difference between the two if the empire state building is 435 m tall and the petronas towers is 458 m tall ? The options are: a ) 9 , b ) 17 , c ) 23 , d ) 45 , e ) 12",c
MathQA_challenge_test,Challenging Math,"from a pack of cards , two cards are drawn one after the other , with replacement . what is the probability that the first card is a club and the second card is a red king ? The options are: a ) 1 / 13 , b ) 1 / 15 , c ) 1 / 26 , d ) 1 / 52 , e ) 1 / 104",e
MathQA_challenge_test,Challenging Math,"a cube is painted red on all faces . it is then cut into 27 equal smaller cubes . how many cubes are painted on only 2 faces ? The options are: ['a ) 12', 'b ) 8', 'c ) 6', 'd ) 10', 'e ) 16']",a
MathQA_challenge_test,Challenging Math,"the cost price of 20 articles is the same as the selling price of x articles . if the profit is 25 % , find out the value of x The options are: a ) 13 , b ) 14 , c ) 15 , d ) 16 , e ) 17",d
MathQA_challenge_test,Challenging Math,"company t produces two kinds of stereos : basic and deluxe . of the stereos produced by company t last month , 2 / 3 were basic and the rest were deluxe . if it takes 7 / 5 as many hours to produce a deluxe stereo as it does to produce a basic stereo , then the number of hours it took to produce the deluxe stereos last month was what fraction of the total number of hours it took to produce all the stereos ? The options are: a ) 5 / 17 , b ) 7 / 17 , c ) 4 / 17 , d ) 3 / 17 , e ) 5",b
MathQA_challenge_test,Challenging Math,"calculate the area of a triangle , if the sides of are 52 cm , 48 cm and 20 cm , what is its area ? The options are: a ) 480 cm 2 , b ) 580 cm 2 , c ) 380 cm 2 , d ) 180 cm 2 , e ) 280 cm 2",a
MathQA_challenge_test,Challenging Math,"a truck covers a distance of 550 metres in 1 minute whereas a train covers a distance of 33 kms in 45 minutes . what is the ratio of their speed ? The options are: a ) 3 : 7 , b ) 4 : 7 , c ) 1 : 4 , d ) 3 : 4 , e ) 2 : 5",d
MathQA_challenge_test,Challenging Math,"a sum of money is distributed among a , b , c , d in the proportion of 6 : 4 : 8 : 5 . if c gets $ 3000 more than d , what is the b ' s share ? The options are: a ) $ 2000 , b ) $ 6000 , c ) $ 1000 , d ) $ 4000 , e ) $ 5000",d
MathQA_challenge_test,Challenging Math,"there are 50 boys in a class . their average weight is 45 kg . when one boy leaves the class , the average reduces by 100 g . find the weight of the boy who left the class . The options are: a ) 40.9 kg , b ) 42.9 kg , c ) 49.9 kg , d ) 39.9 kg , e ) none of these",c
MathQA_challenge_test,Challenging Math,"a university cafeteria offers 6 flavors of pizza - pork , gobi - manjurian , pepperoni , chicken , hawaiian and vegetarian . if a customer has an option ( but not the obligation ) to add extra cheese , mushrooms or both to any kind of pizza , how many different pizza varieties are available ? The options are: a ) 4 , b ) 8 , c ) 12 , d ) 36 , e ) 32",d
MathQA_challenge_test,Challenging Math,"in a zoo , the ratio of the number of cheetahs to the number 4 then what is the increase in the number of pandas ? The options are: a ) 2 , b ) 12 , c ) 5 , d ) 10 , e ) 15",b
MathQA_challenge_test,Challenging Math,"rs . 6490 is divided so that 4 times the first share , six times the 2 nd share and twice the third share amount to the same . what is the value of the first share ? The options are: a ) s 6490 , b ) s 1880 , c ) s 1660 , d ) s 1550 , e ) s 1770",e
MathQA_challenge_test,Challenging Math,"the average salary per month of 55 employees in a company is rs 8500 . if the managers salary is added , the average salary increases to rs 8800 , what is the salary of the manager ? The options are: a ) 10000 , b ) 12000 , c ) 23000 , d ) 25300 , e ) 45000",d
MathQA_challenge_test,Challenging Math,"there are 24 students in a seventh grade class . they decided to plant birches and roses at the school ' s backyard . while each girl planted 3 roses , every three boys planted 1 birch . by the end of the day they planted 2424 plants . how many birches were planted ? The options are: a ) 2 , b ) 5 , c ) 8 , d ) 6 , e ) 4",d
MathQA_challenge_test,Challenging Math,"in a simultaneous throw of pair of dice . find the probability of getting the total more than 7 The options are: a ) 5 / 7 , b ) 4 / 7 , c ) 5 / 12 , d ) 4 / 7 , e ) 1 / 6",c
MathQA_challenge_test,Challenging Math,"a green grocer received a boxful of tomatoes and on opening the box found that several had gone bad . he then counted them up so that he could make a formal complaint and found that 68 were mouldy , which was 16 per cent of the total contents of the box . how many tomatoes were in the box ? The options are: a ) 336 , b ) 425 , c ) 275 , d ) 235 , e ) 689",b
MathQA_challenge_test,Challenging Math,"how many boxes do we need if we have to carry 250 apples into boxes that each hold 25 apples ? The options are: a ) a ) 9 , b ) b ) 5 , c ) c ) 7 , d ) d ) 10 , e ) e ) none of the above",d
MathQA_challenge_test,Challenging Math,"the diameter of a circle is 4 / π . find the circumference of the circle . The options are: ['a ) 8', 'b ) 4 π', 'c ) 4', 'd ) 6', 'e ) 5']",a
MathQA_challenge_test,Challenging Math,"simplify : 0.3 * 0.3 + 0.3 * 0.3 The options are: a ) 0.52 , b ) 0.42 , c ) 0.18 , d ) 0.64 , e ) 0.46",c
MathQA_challenge_test,Challenging Math,"{ - 10 , - 6 , - 5 , - 4 , - 2.5 , - 1 , 0 , 2.5 , 4 , 6 , 7 , 10 } a number is to be selected at random from the set above . what is the probability that the number will be a solution to the equation ( x - 4 ) ( x + 9 ) ( 2 x + 5 ) = 0 ? The options are: a ) 1 / 12 , b ) 1 / 6 , c ) 1 / 4 , d ) 1 / 3 , e ) 1 / 2",a
MathQA_challenge_test,Challenging Math,"find the value of ( 20 c 18 ) * ( 20 c 20 ) The options are: a ) 400 , b ) 380 , c ) 360 , d ) 350 , e ) 330",b
MathQA_challenge_test,Challenging Math,"find the ratio of the curved surfaces of two cylinders of same heights if their radii are in the ratio 1 : 2 ? The options are: ['a ) 1 : 2', 'b ) 2 : 3', 'c ) 2 : 9', 'd ) 2 : 1', 'e ) 2 : 2']",a
MathQA_challenge_test,Challenging Math,"4 men and 6 women can complete a work in 8 days , while 3 men and 7 women can complete it in 10 days . in how many days will 10 women complete it ? The options are: a ) 21 days , b ) 40 days , c ) 27 days , d ) 18 days , e ) 17 days",b
MathQA_challenge_test,Challenging Math,"3 men and 7 women can complete a work in 10 days . but 4 men and 6 women need 8 days to complete the same work . in how many days will 10 women complete the same work ? The options are: a ) 50 , b ) 40 , c ) 30 , d ) 20 , e ) 10",b
MathQA_challenge_test,Challenging Math,"what is the characteristic of the logarithm of 0.0000134 ? The options are: a ) 5 , b ) - 5 , c ) 6 , d ) - 6 , e ) 7",b
MathQA_challenge_test,Challenging Math,"in the game of dubblefud , red chips , blue chips and green chips are each worth 2 , 4 and 5 points respectively . in a certain selection of chips , the product of the point values of the chips is 16000 . if the number of blue chips in this selection doubles the number of green chips , how many red chips are in the selection ? The options are: a ) 1 , b ) 2 , c ) 3 , d ) 4 , e ) 5",b
MathQA_challenge_test,Challenging Math,"on average , the boys in the class have 20 pencils and the girls have 38 pencils . if the overall class average is 30 pencils , what is the ratio of boys to girls in the class ? The options are: a ) 1 / 2 , b ) 2 / 3 , c ) 3 / 4 , d ) 4 / 5 , e ) 5 / 6",d
MathQA_challenge_test,Challenging Math,"what is the sum of all the odd numbers between 24 and 50 , inclusive ? The options are: a ) 592 , b ) 481 , c ) 330 , d ) 475 , e ) 483",b
MathQA_challenge_test,Challenging Math,"if the average of r , b , c , 14 and 15 is 12 . what is the average value of r , b , c and 29 The options are: a ) 12 , b ) 13 , c ) 14 , d ) 15 , e ) 16",d
MathQA_challenge_test,Challenging Math,"what is the angle between the 2 hands of the clock at 8 : 24 pm ? The options are: a ) 100 ° , b ) 107 ° , c ) 106 ° , d ) 108 ° , e ) none of these",d
MathQA_challenge_test,Challenging Math,"two friends c and d leave point c and point d simultaneously and travel towards point d and point c on the same route at their respective constant speeds . they meet along the route and immediately proceed to their respective destinations in 32 minutes and 50 minutes respectively . how long will d take to cover the entire journey between point d and point c ? The options are: a ) 90 , b ) 80 , c ) 75 , d ) 60 , e ) 65",a
MathQA_challenge_test,Challenging Math,"in a class of 50 students , 20 play baseball , 15 play cricket and 11 play football . 7 play both baseball and cricket , 4 play cricket and football and 5 play baseball and football . if 18 students do not play any of these given sports , how many students play exactly two of these sports ? The options are: a ) 10 , b ) 46 , c ) 67 , d ) 68 , e ) 446",a
MathQA_challenge_test,Challenging Math,"what will be the area of a semi - circle of 14 metres diameter ? The options are: ['a ) 154 sq metres', 'b ) 77 sq metres', 'c ) 308 sq metres', 'd ) 22 sq metres', 'e ) none of these']",b
MathQA_challenge_test,Challenging Math,"it takes ten minutes to load a certain video on a cellphone , and fifteen seconds to load that same video on a laptop . if the two devices were connected so that they operated in concert at their respective rates , how many seconds would it take them to load the video , rounded to the nearest hundredth ? The options are: a ) 13.42 , b ) 13.86 , c ) 14.25 , d ) 14.63 , e ) 14.88",d
MathQA_challenge_test,Challenging Math,"a certain scholarship committee awarded scholarships in the amounts of $ 1250 , $ 2500 and $ 4000 . the committee awarded twice as many $ 2500 scholarships as $ 4000 and it awarded 3 times as many $ 1250 scholarships as $ 2500 scholarships . if the total of $ 75000 was awarded in $ 1250 scholarships , how many $ 4000 scholarships were awarded ? The options are: a ) 5 , b ) 6 , c ) 9 , d ) 10 , e ) 15",d
MathQA_challenge_test,Challenging Math,"1 = 5,2 = 25,3 = 253,4 = 150,5 = 225 then 150 = ? The options are: a ) 1 , b ) 255 , c ) 4 , d ) 445 , e ) 235",c
MathQA_challenge_test,Challenging Math,"if pintu is coded as 79523 in a certain code language , how would you code mumbo in the same language ? The options are: a ) 43426 , b ) 14236 , c ) 13436 , d ) 14263 , e ) 15263",a
MathQA_challenge_test,Challenging Math,"paul ' s income is 40 % less than rex ' s income , quentin ' s income is 20 % less than paul ' s income , and sam ' s income is 40 % less than paul ' s income . if rex gave 60 % of his income to paul and 40 % of his income to quentin , paul ' s new income would be what fraction of quentin ' s new income ? The options are: a ) 11 / 12 , b ) 13 / 17 , c ) 13 / 19 , d ) 15 / 11 , e ) 11 / 19",d
MathQA_challenge_test,Challenging Math,"if 6 - 12 / x = 7 - 7 / x , then x = The options are: a ) - 5 , b ) 19 , c ) - 7 / 5 , d ) 1 , e ) 5 / 6",a
MathQA_challenge_test,Challenging Math,"| x + 3 | – | 4 - x | = | 8 + x | how many s solutions will this equation have ? The options are: a ) 0 , b ) 1 , c ) 2 , d ) 3 , e ) 4",a
MathQA_challenge_test,Challenging Math,"49 ã — 49 ã — 49 = 7 ^ ? The options are: a ) 4 , b ) 7 , c ) 8 , d ) 6 , e ) none of these",d
MathQA_challenge_test,Challenging Math,"a circle in the coordinate plane passes through points ( - 3 , - 2 ) and ( 1 , - 4 ) . what is the smallest possible area of that circle ? The options are: a ) 13 π , b ) 26 π , c ) 262 √ π , d ) 5 π , e ) 64 π",d
MathQA_challenge_test,Challenging Math,"the distance between two cities a and b is 330 km . a train starts from a at 8 a . m . and travels towards b at 60 km / hr . another train starts from b at 9 a . m . and travels towards a at 75 km / hr . at what time do they meet ? The options are: a ) 12 , b ) 10 , c ) 11 , d ) 09 , e ) 03",c
MathQA_challenge_test,Challenging Math,"there are two numbers . if 10 % of the first number is added to the second number , then the second number increases to its 6 - fifth . what is the ratio of the first number to the second number ? The options are: a ) 3 : 2 , b ) 4 : 3 , c ) 8 : 7 , d ) 5 : 8 , e ) 2 : 1",e
MathQA_challenge_test,Challenging Math,"what is the average of xx , 2 x 2 x , and 66 ? The options are: a ) x + 2 , b ) x + 2 x , c ) x + 2 x + 2 , d ) 2 x + 2 , e ) x + 2 x - 2",c
MathQA_challenge_test,Challenging Math,"10 men can complete a work in 7 days . but 10 women need 14 days to complete the same work . how many days will 5 men and 10 women need to complete the work ? The options are: a ) 5 , b ) 6 , c ) 7 , d ) 8 , e ) 10",c
MathQA_challenge_test,Challenging Math,"all numbers from 1 to 200 ( in decimal system ) are written in base 6 and base 7 systems . how many of the numbers will have a non - zero units digit in both base 6 and base 7 notations ? The options are: ['a ) 143', 'b ) 200', 'c ) 157', 'd ) 122', 'e ) 132']",a
MathQA_challenge_test,Challenging Math,"an urn contains 6 red , 5 blue and 2 green marbles . if 2 marbles are picked at random , what is the probability that both are red ? The options are: a ) 6 / 13 , b ) 5 / 26 , c ) 6 / 26 , d ) 9 / 26 , e ) 10 / 27",b
MathQA_challenge_test,Challenging Math,"solve below question 2 x + 1 = - 15 The options are: a ) - 8 , b ) - 9 , c ) 9 , d ) 8 , e ) - 7",a
MathQA_challenge_test,Challenging Math,"q is as much younger than r as he is older than t . if the sum of the ages of r and t is 50 years , what is definitely the difference between r and q ' s age ? The options are: a ) 23 , b ) 28 , c ) 25 , d ) 19 , e ) 11",c
MathQA_challenge_test,Challenging Math,"in objective test a correct ans score 4 marks and on a wrong ans 2 marks are - - - . a student score 480 marks from 150 question . how many ans were correct ? The options are: a ) 120 , b ) 130 , c ) 110 , d ) 150 , e ) 180",b
MathQA_challenge_test,Challenging Math,"a , b and c invests rs . 6000 , rs . 5000 and rs . 3000 in a business . after one year c removed his money ; a and b continued the business for two more year . if the net profit after 3 years be rs . 4206 , then c ' s share in the profit is ? The options are: a ) 276 , b ) 289 , c ) 400 , d ) 350.5 , e ) 300",d
MathQA_challenge_test,Challenging Math,"the population of a town increased from 50000 to 80000 in a decade . the average percent increase of population per year is : The options are: a ) 4.37 % , b ) 5 % , c ) 6 % , d ) 8.75 % , e ) none of these",c
MathQA_challenge_test,Challenging Math,"what is the probability that when a hand o f 6 cards is drawn from a well shuffled deck of 52 cards , it contains 2 queen ? The options are: a ) 1 / 23445 , b ) 113 / 22434 , c ) 29187 by 1017926 , d ) 1017926 / 29187 , e ) none of these",c
MathQA_challenge_test,Challenging Math,"three cubes of iron whose edges are 6 cm , 8 cm and 10 cm respectively are melted and formed into a single cube . the edge of the new cube formed is The options are: ['a ) 10 cm', 'b ) 12 cm', 'c ) 16 cm', 'd ) 18 cm', 'e ) none']",b
MathQA_challenge_test,Challenging Math,"if both 5 ^ 2 and 3 ^ 3 are factors of n x ( 2 ^ 5 ) x ( 6 ) x ( 7 ^ 3 ) , what is the smallest possible positive value of n ? The options are: a ) 75 , b ) 125 , c ) 145 , d ) 175 , e ) 225",e
MathQA_challenge_test,Challenging Math,"if p ( a ) = 0.4 , p ( b ) = 0.6 and p ( a ∪ b ) = 0.8 . what is the value of p ( a ∩ b ' ) = ? The options are: a ) 0.1 , b ) 0.2 , c ) 0.3 , d ) 0.4 , e ) none",b
MathQA_challenge_test,Challenging Math,"evaluate : 980 x 436 + 980 x 764 The options are: a ) 1176000 , b ) 968000 , c ) 978000 , d ) 117000 , e ) none of them",a
MathQA_challenge_test,Challenging Math,"how many terminating zeroes r does 200 ! have ? The options are: a ) 40 , b ) 48 , c ) 49 , d ) 55 , e ) 64",c
MathQA_challenge_test,Challenging Math,"a girl walking at the rate of 9 km per hour crosses a square field diagonally in 12 seconds . the area of the field is : The options are: ['a ) 430 sq . m', 'b ) 425 sq . m', 'c ) 450 sq . m', 'd ) 475 sq . m', 'e ) 350 sq . m']",c
MathQA_challenge_test,Challenging Math,"the price of an article is cut by 10 % . to restore it to the former value . the new price must be increased by ? The options are: a ) 10 % , b ) 9 1 / 11 , c ) 11 1 / 9 , d ) 11 % , e ) none of these",c
MathQA_challenge_test,Challenging Math,"in a certain group of 10 developers , 4 developers code only in python and the rest program in either ruby on rails or php - but not both . if a developer organization is to choose a 3 - member team , which must have at least 1 developer who codes in python , how many different programming teams can be chosen ? The options are: a ) 100 , b ) 40 , c ) 66 , d ) 80 , e ) 75",a
MathQA_challenge_test,Challenging Math,"a number is mistakenly divided by 5 instead of being multiplied by 5 . find the percentage change in the result due t this mistake . The options are: a ) 96 % , b ) 95 % , c ) 2400 % , d ) 200 % , e ) 400 %",a
MathQA_challenge_test,Challenging Math,"the first , second and third terms of the proportion are 56 , 16 , 49 . find the fourth term . The options are: a ) 10 , b ) 14 , c ) 40 , d ) 50 , e ) 60",b
MathQA_challenge_test,Challenging Math,"determine the value of 3 * 27 / 31 + 81 / 93 The options are: a ) 0 , b ) 156 / 31 , c ) 123 / 31 , d ) 151 / 31 , e ) none",d
MathQA_challenge_test,Challenging Math,"in goshawk - eurasian nature reserve 30 percent of the birds are hawks , and 40 percent of the non - hawks are paddyfield - warblers . if there are 25 percent as many kingfishers as paddyfield - warblers in the reserve , then what percent of the birds e in the nature reserve are not hawks , paddyfield - warblers , or kingfishers ? The options are: a ) 25 % , b ) 35 % , c ) 45 % , d ) 70 % , e ) 80 %",b
MathQA_challenge_test,Challenging Math,"what is the smallest integer t greater than 1 that leaves a remainder of 1 when divided by any of the integers 6 , 8 , and 10 ? The options are: a ) 21 , b ) 41 , c ) t = 121 , d ) 241 , e ) 481",c
MathQA_challenge_test,Challenging Math,"in bangalore there is a well known science institute . during a visit i asked two of the men to tell me their ages . one replied , ' one of our ages subtracted from the other ' s equal 30 . ' then the other man spoke . ' our ages multiplied together equal 1624 . ' what were their ages ? The options are: a ) 60 and 23 , b ) 66 and 25 , c ) 29 and 56 , d ) 71 and 43 , e ) 58 and 28",e
MathQA_challenge_test,Challenging Math,"a soccer store typically sells replica jerseys at a discount of 30 percent to 50 percent off list price . during the annual summer sale , everything in the store is an additional 20 percent off the original list price . if a replica jersey ' s list price is $ 80 , approximately what w percent of the list price is the lowest possible sale price ? The options are: a ) 20 , b ) 25 , c ) 30 , d ) 40 , e ) 50",d
MathQA_challenge_test,Challenging Math,"5 years ago , the average age of a , b , c and d was 45 years . with e joining them now , the average of all the 5 is 50 years . the age of e is ? The options are: a ) 50 , b ) 47 , c ) 48 , d ) 49 , e ) 46",a
MathQA_challenge_test,Challenging Math,"there are 15 slate rocks , 20 pumice rocks , and 10 granite rocks randomly distributed in a certain field . if 2 rocks are to be chosen at random and without replacement , what is the probability that both rocks will be slate rocks ? The options are: a ) 1 / 3 , b ) 7 / 22 , c ) 1 / 9 , d ) 7 / 66 , e ) 2 / 45",d
MathQA_challenge_test,Challenging Math,"a cistern can be filled by a tap in 4 hours while it can be emptied by another tap in 9 hours . if both the taps are opened simultaneously then after how much time will the cistern get filled ? The options are: a ) 6 hr , b ) 5.6 hr , c ) 9.5 hr , d ) 7.2 hr , e ) 4 hr",d
MathQA_challenge_test,Challenging Math,"7 carpet - weavers can weave 7 carpets in 7 days . at the same rate , how many carpets would be woven by 14 carpet - weavers in 14 days ? The options are: a ) 14 , b ) 28 , c ) 21 , d ) 35 , e ) none of these",b
MathQA_challenge_test,Challenging Math,"two assembly line inspectors , lauren and steven , inspect widgets as they come off the assembly line . if lauren inspects every fifth widget , starting with the fifth , and steven inspects every fourth , starting with the fourth , how many of the 98 widgets produced in the first hour of operation are not inspected by either inspector ? The options are: a ) 66 , b ) 68 , c ) 70 , d ) 64 , e ) 72",d
MathQA_challenge_test,Challenging Math,"the speed of a car increases by 2 kms after every one hour . if the distance travelled in the first one hour was 35 kms , what was the total distance travelled in 12 hours ? The options are: a ) 456 kms , b ) 482 kms , c ) 552 kms , d ) 556 kms , e ) none of these",c
MathQA_challenge_test,Challenging Math,"evaluate : 11110 + 24 * 3 * 10 = ? The options are: a ) 90111 , b ) 52631 , c ) 11190 , d ) 65321 , e ) 11133",c
MathQA_challenge_test,Challenging Math,"if the sales tax reduced from 3 1 / 2 % to 3 1 / 3 % , then what difference does it make to a person who purchases an article with market price of $ 8400 ? The options are: a ) 14 , b ) 24 , c ) 34 , d ) 12 , e ) 13",a
MathQA_challenge_test,Challenging Math,"a boy goes to his school from his house at a speed of 3 km / hr and return at a speed of 2 km / hr . if he takes 5 hours in going and coming , the distance between his house and school is ? The options are: a ) 5 km , b ) 6 km , c ) 10 km , d ) 12 km , e ) 8 km",b
MathQA_challenge_test,Challenging Math,"cost is expressed by the formula tb ^ 4 . if b is doubled , the new cost q is what percent of the original cost ? The options are: a ) q = 200 , b ) q = 600 , c ) q = 800 , d ) q = 1600 , e ) q = 50",d
MathQA_challenge_test,Challenging Math,"if the complement of a certain angle is 7 times the measure of that certain angle , then what is the measure of that certain angle ? The options are: a ) 45 ° , b ) 30 ° , c ) 22.5 ° , d ) 18 ° , e ) 11.25 °",e
MathQA_challenge_test,Challenging Math,"3251 + 587 + 369 - ? = 3007 The options are: a ) 1250 , b ) 1300 , c ) 1375 , d ) 1200 , e ) none of them",d
MathQA_challenge_test,Challenging Math,"the manufacturer ’ s suggested retail price ( msrp ) of a certain item is $ 60 . store a sells the item for 20 percent more than the msrp . the regular price of the item at store b is 30 percent more than the msrp , but the item is currently on sale for 10 percent less than the regular price . if sales tax is 5 percent of the purchase price at both stores , what is the result when the total cost of the item at store b is subtracted from the total cost of the item at store a ? The options are: a ) $ 0 , b ) $ 0.63 , c ) $ 1.80 , d ) $ 1.89 , e ) $ 2.10",d
MathQA_challenge_test,Challenging Math,"in certain code ' twice ' is written as ' 34 $ 5 δ ' and ' wears ' is written as ' 4 δ 29 % ' . how is ' seat ' written in that code ? The options are: a ) 22 , b ) 23 , c ) 697 , d ) 66 p , e ) 82",b
MathQA_challenge_test,Challenging Math,"two pipes a and b can fill a cistern in 10 and 15 minutes respectively . both fill pipes are opened together , but at the end of 3 minutes , ‘ b ’ is turned off . how much time will the cistern take to fill ? The options are: a ) 6 min , b ) 8 min , c ) 10 min , d ) 12 min , e ) none of these",b
MathQA_challenge_test,Challenging Math,"if o is the center of the circle in the figure above and the area of the unshaded sector is 5 , what is the area of the shaded region ? The options are: ['a ) 25 / √ π', 'b ) 30 / √ π', 'c ) 20', 'd ) 25', 'e ) 30']",d
MathQA_challenge_test,Challenging Math,"a rectangular lawn of length 200 m by 120 m has two roads running along its center , one along the length and the other along the width . if the width of the roads is 5 m what is the area w covered by the two roads ? The options are: a ) 400 , b ) 1550 , c ) 1575 , d ) 1600 , e ) 1625",c
MathQA_challenge_test,Challenging Math,"if a and b together can finish a work in 16 days . a can finish same work alone in 24 days then b alone can finish same work alone in how many days ? The options are: a ) 30 days , b ) 48 days , c ) 40 days , d ) 36 days , e ) 50 days",b
MathQA_challenge_test,Challenging Math,"if 5 a + 7 b = m , where a and b are positive integers , what is the largest possible value of m for which exactly one pair of integers ( a , b ) makes the equation true ? The options are: a ) 35 , b ) 48 , c ) 69 , d ) 70 , e ) 74",d
MathQA_challenge_test,Challenging Math,"a man speaks truth 3 out of 4 times . he throws a die and reports it to be a 6 . what is the probability of it being a 6 ? The options are: a ) 3 / 5 , b ) 1 / 2 , c ) 3 / 4 , d ) 3 / 8 , e ) 3 / 6",d
MathQA_challenge_test,Challenging Math,"on a sum of money , simple interest for 2 years is rs 660 and compound interest is rs 696.30 , the rate of interest being the same in both cases . The options are: a ) 8 % , b ) 9 % , c ) 10 % , d ) 11 % , e ) none of these",d
MathQA_challenge_test,Challenging Math,"the ages of two persons differ by 16 years . if 6 years ago , the elder one be 3 times as old as the younger one , find their present ages . The options are: a ) 10 years and 18 years , b ) 18 years and 26 years , c ) 20 years and 28 years , d ) 14 years and 30 years , e ) 16 years and 25 years",d
MathQA_challenge_test,Challenging Math,"an athlete takes 10 seconds to run 100 m . what is his avg . speed in miles per hour ? The options are: a ) 22.37 , b ) 26.66 , c ) 24.35 , d ) 36.0 , e ) 42.44",a
MathQA_challenge_test,Challenging Math,"what is the max number of rectangular boxes , each measuring 4 inches by 6 inches by 10 inches , that can be packed into a rectangular packing box measuring 16 inches by 18 inches by 30 inches , if all boxes are aligned in the same direction ? The options are: ['a ) 36', 'b ) 14', 'c ) 12', 'd ) 15', 'e ) 11']",a
MathQA_challenge_test,Challenging Math,"how many seconds will a 500 m long train take to cros a man walking with a speed of 3 kmph in the direction of the moving train if the speed of the train is 63 kmph The options are: a ) 25 , b ) 30 , c ) 40 , d ) 45 , e ) 50",b
MathQA_challenge_test,Challenging Math,"a batsman had a certain average of runs for 16 innings . in the 17 th innings , he made a score of 87 runs thereby increasing his average by 3 . what is his average after 17 innings ? The options are: a ) 39 , b ) 88 , c ) 266 , d ) 278 , e ) 221",a
MathQA_challenge_test,Challenging Math,"if a card is drawn from a well shuffled pack of cards , the probability of drawing a spade or a king is - . The options are: a ) 2 / 10 , b ) 4 / 13 , c ) 3 / 5 , d ) 9 / 7 , e ) 1 / 4",b
MathQA_challenge_test,Challenging Math,"3 friends james , david and charlie divide $ 1230 amongs them in such a way that if $ 5 , $ 10 and $ 15 are removed from the sums that james , david and charlie received respectively , then the share of the sums that they got will be in the ratio of 9 : 10 : 11 . how much did charlie receive ? The options are: a ) $ 600 , b ) $ 575 , c ) $ 550 , d ) $ 580 , e ) $ 615",e
MathQA_challenge_test,Challenging Math,"calculate the area of a triangle , if the sides of are 39 cm , 36 cm and 15 cm , what is its area ? The options are: a ) 570 cm 2 , b ) 370 cm 2 , c ) 170 cm 2 , d ) 271 cm 2 , e ) 270 cm 2",e
MathQA_challenge_test,Challenging Math,"one pipe can fill a tank three times as fast as another pipe . if together the two pipes can fill the tank in 36 minutes , then the slower pipe alone will be able to fill the tank in ? The options are: a ) 144 min , b ) 250 min , c ) 196 min , d ) 100 min , e ) 112 min",a
MathQA_challenge_test,Challenging Math,"the average of 5 consecutive odd numbers a , b , c , d and e is 33 . what percent of a is d ? The options are: a ) 86.8 , b ) 88.6 , c ) 89.2 , d ) 90.1 , e ) 92.2",b
MathQA_challenge_test,Challenging Math,"the volumes of two cubes are in the ratio 27 : 125 , what shall be the ratio of their surface areas ? The options are: ['a ) 6 : 25', 'b ) 3 : 5', 'c ) 9 : 25', 'd ) 16 : 25', 'e ) 19 : 25']",c
MathQA_challenge_test,Challenging Math,"bag contains 7 green and 8 white balls . if two balls are drawn simultaneously , the probability that both are of the same colour is - . The options are: a ) 7 / 15 , b ) 2 / 8 , c ) 7 / 11 , d ) 13 / 5 , e ) 87",a
MathQA_challenge_test,Challenging Math,"subtracting 30 from a number , the remainder is one fourth of the number . find the number ? The options are: a ) 29 , b ) 88 , c ) 40 , d ) 28 , e ) 27",c
MathQA_challenge_test,Challenging Math,"the sum of four consecutive even integers is 1284 . the greatest of them is : The options are: a ) 324 , b ) 342 , c ) 364 , d ) 382 , e ) none",a
MathQA_challenge_test,Challenging Math,"if a train runs at 40 kmph , it reach its destination late by 11 minutes but if it runs at 50 kmph it is late by 5 minutes only . the correct time for a train to complete its journey is ? let the correct time to complete the journey be x min distance covered in ( x + 11 ) min . at 40 kmph distance covered in ( x + 5 ) min . at 50 kmph ( x + 11 ) / 60 * 40 = ( x + 5 ) / 60 * 50 x = 19 min The options are: a ) 19 min , b ) 19 hrs , c ) 52 min , d ) 126 min , e ) 52 min",a
MathQA_challenge_test,Challenging Math,"alex and brian start a business with rs . 7000 each , and after 8 months , brian withdraws half of his capital . how should they share the profits at the end of the 18 months ? The options are: a ) 5 : 4 , b ) 4 : 3 , c ) 18 : 11 , d ) 3 : 2 , e ) 18 : 13",e
MathQA_challenge_test,Challenging Math,"a sum of money is distributed among a , b , c , d in the proportion of 1 : 3 : 4 : 2 . if c gets $ 500 more than d , what is the b ' s share ? The options are: a ) $ 450 , b ) $ 500 , c ) $ 750 , d ) $ 800 , e ) $ 840",c
